ID	Latitude	Longitude	Date_time	Time_diff	Cluster	Den_Lat	Den_Long	Dist_Urban	Date_time_start	Date_time_end	dist_to_den
TMC13	-34.118853	18.409247	2015-10-04 08:00:00	3	1	-34.118205	18.41024	0.6	2015-09-24 18:00:00	2015-10-09 09:00:00	116.525817997716
TMC13	-34.1191	18.409672	2015-10-04 11:00:00	3	1	-34.118205	18.41024	0.6	2015-09-24 18:00:00	2015-10-09 09:00:00	112.54535716158
TMC13	-34.11817	18.410305	2015-10-04 14:00:00	3	1	-34.118205	18.41024	0.6	2015-09-24 18:00:00	2015-10-09 09:00:00	7.14595627048804
TMC13	-34.118368	18.410013	2015-10-04 17:00:00	3	1	-34.118205	18.41024	0.6	2015-09-24 18:00:00	2015-10-09 09:00:00	27.6929098750341
TMC13	-34.118218	18.410267	2015-10-04 20:00:00	3	1	-34.118205	18.41024	0.6	2015-09-24 18:00:00	2015-10-09 09:00:00	2.87852574453795
TMC13	-34.124782	18.406208	2015-10-04 23:00:00	3	1	-34.118205	18.41024	0.6	2015-09-24 18:00:00	2015-10-09 09:00:00	821.040265388595
TMC13	-34.124725	18.406193	2015-10-05 02:00:00	3	1	-34.118205	18.41024	0.6	2015-09-24 18:00:00	2015-10-09 09:00:00	816.018008221625
TMC13	-34.124662	18.406235	2015-10-05 05:00:00	3	1	-34.118205	18.41024	0.6	2015-09-24 18:00:00	2015-10-09 09:00:00	808.01131115523
TMC13	-34.124952	18.406313	2015-10-05 08:00:00	3	1	-34.118205	18.41024	0.6	2015-09-24 18:00:00	2015-10-09 09:00:00	833.713671357612
TMC13	-34.118195	18.410032	2015-10-05 11:00:00	3	1	-34.118205	18.41024	0.6	2015-09-24 18:00:00	2015-10-09 09:00:00	19.2014561457861
TMC13	-34.118088	18.410347	2015-10-05 14:00:00	3	1	-34.118205	18.41024	0.6	2015-09-24 18:00:00	2015-10-09 09:00:00	16.3363118223795
TMC13	-34.118183	18.41028	2015-10-05 17:00:00	3	1	-34.118205	18.41024	0.6	2015-09-24 18:00:00	2015-10-09 09:00:00	4.42573378590245
TMC13	-34.118155	18.41039	2015-10-05 20:00:00	3	1	-34.118205	18.41024	0.6	2015-09-24 18:00:00	2015-10-09 09:00:00	14.9023742006037
TMC13	-34.118472	18.41015	2015-10-05 23:00:00	3	1	-34.118205	18.41024	0.6	2015-09-24 18:00:00	2015-10-09 09:00:00	30.857921931894
TMC13	-34.119793	18.408503	2015-10-06 02:00:00	3	1	-34.118205	18.41024	0.6	2015-09-24 18:00:00	2015-10-09 09:00:00	238.484679364835
TMC13	-34.125668	18.405738	2015-10-06 05:00:00	3	1	-34.118205	18.41024	0.6	2015-09-24 18:00:00	2015-10-09 09:00:00	928.611467530213
TMC13	-34.12429	18.403432	2015-10-06 08:00:00	3	1	-34.118205	18.41024	0.6	2015-09-24 18:00:00	2015-10-09 09:00:00	923.293912299294
TMC13	-34.124013	18.402922	2015-10-06 11:00:00	3	1	-34.118205	18.41024	0.6	2015-09-24 18:00:00	2015-10-09 09:00:00	934.255469773182
TMC13	-34.12302	18.403103	2015-10-06 14:00:00	3	1	-34.118205	18.41024	0.6	2015-09-24 18:00:00	2015-10-09 09:00:00	848.468742584626
TMC13	-34.119613	18.408493	2015-10-06 17:00:00	3	1	-34.118205	18.41024	0.6	2015-09-24 18:00:00	2015-10-09 09:00:00	224.695632161655
TMC13	-34.11834	18.41051	2015-10-06 20:00:00	3	1	-34.118205	18.41024	0.6	2015-09-24 18:00:00	2015-10-09 09:00:00	29.0690486863767
TMC13	-34.119523	18.408517	2015-10-06 23:00:00	3	1	-34.118205	18.41024	0.6	2015-09-24 18:00:00	2015-10-09 09:00:00	216.195694701303
TMC13	-34.127255	18.409642	2015-10-07 02:00:00	3	1	-34.118205	18.41024	0.6	2015-09-24 18:00:00	2015-10-09 09:00:00	1008.94751680287
TMC13	-34.124783	18.402977	2015-10-07 05:00:00	3	1	-34.118205	18.41024	0.6	2015-09-24 18:00:00	2015-10-09 09:00:00	992.070504745479
TMC13	-34.123038	18.403225	2015-10-07 08:00:00	3	1	-34.118205	18.41024	0.6	2015-09-24 18:00:00	2015-10-09 09:00:00	841.063520156266
TMC13	-34.12186	18.40281	2015-10-07 11:00:00	3	1	-34.118205	18.41024	0.6	2015-09-24 18:00:00	2015-10-09 09:00:00	796.492422440384
TMC13	-34.121993	18.403157	2015-10-07 14:00:00	3	1	-34.118205	18.41024	0.6	2015-09-24 18:00:00	2015-10-09 09:00:00	777.107337877236
TMC13	-34.121842	18.40275	2015-10-07 17:00:00	3	1	-34.118205	18.41024	0.6	2015-09-24 18:00:00	2015-10-09 09:00:00	800.235389348465
TMC13	-34.118225	18.410267	2015-10-07 20:00:00	3	1	-34.118205	18.41024	0.6	2015-09-24 18:00:00	2015-10-09 09:00:00	3.33893226280368
TMC13	-34.118368	18.409955	2015-10-08 02:00:00	6	1	-34.118205	18.41024	0.6	2015-09-24 18:00:00	2015-10-09 09:00:00	31.9235892692363
TMC13	-34.118187	18.410283	2015-10-08 05:00:00	3	1	-34.118205	18.41024	0.6	2015-09-24 18:00:00	2015-10-09 09:00:00	4.44063520519175
TMC13	-34.11817	18.410225	2015-10-08 08:00:00	3	1	-34.118205	18.41024	0.6	2015-09-24 18:00:00	2015-10-09 09:00:00	4.13415554493018
TMC13	-34.117675	18.407823	2015-10-08 11:00:00	3	1	-34.118205	18.41024	0.6	2015-09-24 18:00:00	2015-10-09 09:00:00	230.431097738053
TMC13	-34.117373	18.40753	2015-10-08 14:00:00	3	1	-34.118205	18.41024	0.6	2015-09-24 18:00:00	2015-10-09 09:00:00	266.373327047934
TMC13	-34.115	18.402192	2015-10-08 17:00:00	3	1	-34.118205	18.41024	0.6	2015-09-24 18:00:00	2015-10-09 09:00:00	823.061058667785
TMC13	-34.115253	18.402687	2015-10-08 20:00:00	3	1	-34.118205	18.41024	0.6	2015-09-24 18:00:00	2015-10-09 09:00:00	769.761214310712
TMC13	-34.115088	18.402582	2015-10-08 23:00:00	3	1	-34.118205	18.41024	0.6	2015-09-24 18:00:00	2015-10-09 09:00:00	786.452906837621
TMC13	-34.118433	18.41001	2015-10-09 02:00:00	3	1	-34.118205	18.41024	0.6	2015-09-24 18:00:00	2015-10-09 09:00:00	33.0678802191148
TMC13	-34.118128	18.410252	2015-10-09 05:00:00	3	1	-34.118205	18.41024	0.6	2015-09-24 18:00:00	2015-10-09 09:00:00	8.64264918307621
TMC13	-34.118298	18.41009	2015-10-09 08:00:00	3	1	-34.118205	18.41024	0.6	2015-09-24 18:00:00	2015-10-09 09:00:00	17.2707562134774
TMC13	-34.11708	18.410933	2015-10-10 02:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	7.56454848433627
TMC13	-34.117002	18.411222	2015-10-10 05:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	20.8241956015162
TMC13	-34.11706	18.411153	2015-10-10 08:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	12.8581945581492
TMC13	-34.122288	18.420328	2015-10-10 11:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	1035.91485932628
TMC13	-34.123277	18.421765	2015-10-10 14:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	1207.40116961862
TMC13	-34.125405	18.425132	2015-10-10 17:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	1597.48980716791
TMC13	-34.123845	18.424702	2015-10-10 20:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	1469.23000289637
TMC13	-34.120265	18.416998	2015-10-10 23:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	655.722369886208
TMC13	-34.117082	18.410965	2015-10-11 02:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	4.64152590325748
TMC13	-34.117048	18.410997	2015-10-11 05:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	3.62954804342855
TMC13	-34.114012	18.409515	2015-10-11 08:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	368.136888150243
TMC13	-34.113788	18.409562	2015-10-11 11:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	389.850567963864
TMC13	-34.116093	18.412977	2015-10-11 14:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	211.411016352846
TMC13	-34.116552	18.415097	2015-10-11 17:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	380.713408113537
TMC13	-34.115462	18.41039	2015-10-11 20:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	188.783129626721
TMC13	-34.117042	18.410995	2015-10-11 23:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	4.31018225730381
TMC13	-34.117132	18.410838	2015-10-12 02:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	17.4235831138927
TMC13	-34.117077	18.411005	2015-10-12 05:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	0.921606493786812
TMC13	-34.117073	18.410948	2015-10-12 08:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	6.19079790202158
TMC13	-34.127395	18.42098	2015-10-12 14:00:00	6	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	1470.57466770342
TMC13	-34.123117	18.420935	2015-10-12 17:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	1134.83236689363
TMC13	-34.123103	18.420923	2015-10-12 20:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	1133.01833282274
TMC13	-34.123348	18.421402	2015-10-12 23:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	1184.74681191258
TMC13	-34.123515	18.422103	2015-10-13 02:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	1248.10919578799
TMC13	-34.123618	18.422113	2015-10-13 05:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	1255.47825814694
TMC13	-34.125638	18.42499	2015-10-13 08:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	1602.1408572856
TMC13	-34.12611	18.424652	2015-10-13 11:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	1609.50088403165
TMC13	-34.125993	18.42491	2015-10-13 14:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	1620.12263758755
TMC13	-34.12586	18.425098	2015-10-13 17:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	1624.89998957415
TMC13	-34.125692	18.424963	2015-10-13 20:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	1603.72849441592
TMC13	-34.123655	18.423193	2015-10-13 23:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	1340.05079947463
TMC13	-34.1171	18.411015	2015-10-14 02:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	2.56034828774719
TMC13	-34.11704	18.411	2015-10-14 05:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	4.34462256937628
TMC13	-34.1106	18.408265	2015-10-14 08:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	764.265806590652
TMC13	-34.116942	18.418347	2015-10-14 11:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	675.889513423182
TMC13	-34.119	18.419775	2015-10-14 14:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	835.216962048924
TMC13	-34.121175	18.424688	2015-10-14 17:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	1340.11698825263
TMC13	-34.122997	18.424433	2015-10-14 20:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	1401.21275583241
TMC13	-34.105847	18.41818	2015-10-14 23:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	1413.82096175029
TMC13	-34.105868	18.415483	2015-10-15 02:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	1313.97696949542
TMC13	-34.105755	18.415622	2015-10-15 05:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	1329.96289459347
TMC13	-34.1117	18.410732	2015-10-15 08:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	599.132896694407
TMC13	-34.10727	18.408085	2015-10-15 11:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	1124.61384345493
TMC13	-34.1081	18.407403	2015-10-15 14:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	1053.30636691822
TMC13	-34.107128	18.408468	2015-10-15 17:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	1132.12252405863
TMC13	-34.106985	18.407192	2015-10-15 20:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	1177.39563367234
TMC13	-34.107452	18.407395	2015-10-15 23:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	1122.19486715828
TMC13	-34.10573	18.41562	2015-10-16 02:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	1332.54182678034
TMC13	-34.117062	18.411008	2015-10-16 05:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	1.79008164223822
TMC13	-34.117097	18.410778	2015-10-16 08:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	21.9552474668044
TMC13	-34.11728	18.410585	2015-10-16 11:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	45.6193300702628
TMC13	-34.117457	18.41232	2015-10-16 14:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	127.491694231501
TMC13	-34.117203	18.413228	2015-10-16 17:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	204.433106933649
TMC13	-34.117072	18.410953	2015-10-16 20:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	5.74100553369744
TMC13	-34.128108	18.410238	2015-10-16 23:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	1230.05119408636
TMC13	-34.125775	18.40645	2015-10-17 02:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	1055.70024809748
TMC13	-34.123527	18.40575	2015-10-17 05:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	866.582670923962
TMC13	-34.12325	18.406893	2015-10-17 08:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	785.183269467125
TMC13	-34.124798	18.403427	2015-10-17 11:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	1108.03126197686
TMC13	-34.124273	18.403543	2015-10-17 14:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	1056.33913904438
TMC13	-34.12105	18.406447	2015-10-17 17:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	610.597203106015
TMC13	-34.11718	18.410872	2015-10-17 20:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	17.4686047001864
TMC13	-34.117045	18.411115	2015-10-17 23:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	9.88055275989548
TMC13	-34.117197	18.410905	2015-10-18 02:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	16.7695394777767
TMC13	-34.116988	18.411125	2015-10-18 05:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	14.1749692134051
TMC13	-34.117992	18.412773	2015-10-18 08:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	191.375550805258
TMC13	-34.12233	18.420037	2015-10-18 11:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	1016.48944706986
TMC13	-34.126707	18.426798	2015-10-18 14:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	1806.85797627496
TMC13	-34.126845	18.428035	2015-10-18 17:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	1908.53657386764
TMC13	-34.1266	18.427705	2015-10-18 20:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	1868.01393132464
TMC13	-34.126623	18.427885	2015-10-18 23:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	1883.13904023499
TMC13	-34.126815	18.427717	2015-10-19 02:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	1882.60188856141
TMC13	-34.12176	18.418612	2015-10-19 05:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	872.890810202206
TMC13	-34.117055	18.411122	2015-10-19 08:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	10.1607492545878
TMC13	-34.117102	18.41089	2015-10-19 11:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	11.8514661195594
TMC13	-34.11709	18.411052	2015-10-19 14:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	3.70431766867239
TMC13	-34.117153	18.410893	2015-10-19 17:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	14.071061425301
TMC13	-34.121937	18.42081	2015-10-19 20:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	1052.39712577562
TMC13	-34.125102	18.429352	2015-10-19 23:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	1911.46901851315
TMC13	-34.125882	18.427215	2015-10-20 02:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	1785.93223970764
TMC13	-34.124448	18.424237	2015-10-20 05:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	1469.01645099049
TMC13	-34.124342	18.423567	2015-10-20 08:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	1411.42709560353
TMC13	-34.118578	18.414128	2015-10-20 11:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	332.004768054936
TMC13	-34.116985	18.411032	2015-10-20 14:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	10.3605396837154
TMC13	-34.117365	18.410972	2015-10-20 17:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	32.3040096835722
TMC13	-34.117343	18.41105	2015-10-20 20:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	29.7861547588276
TMC13	-34.117108	18.411072	2015-10-20 23:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	6.28525165898543
TMC13	-34.117358	18.410912	2015-10-21 02:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	32.6893736752066
TMC13	-34.119695	18.408165	2015-10-21 05:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	392.327715135327
TMC13	-34.124293	18.402987	2015-10-21 08:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	1092.06941859801
TMC13	-34.124318	18.409172	2015-10-21 11:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	823.763999949452
TMC13	-34.125178	18.408257	2015-10-21 14:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	936.932547743336
TMC13	-34.124813	18.408847	2015-10-21 17:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	884.040555418845
TMC13	-34.12603	18.411825	2015-10-21 20:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	999.434900446124
TMC13	-34.12462	18.408872	2015-10-21 23:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	862.595086124632
TMC13	-34.1248	18.408698	2015-10-22 02:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	885.840148266355
TMC13	-34.125008	18.408657	2015-10-22 05:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	909.224589673144
TMC13	-34.117618	18.411255	2015-10-22 08:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	64.1571417077329
TMC13	-34.11706	18.410875	2015-10-22 11:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	13.0405368626324
TMC13	-34.116627	18.41062	2015-10-22 17:00:00	6	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	61.9241840960345
TMC13	-34.117105	18.410992	2015-10-22 20:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	3.76941055016322
TMC13	-34.117057	18.411065	2015-10-22 23:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	5.11769282762879
TMC13	-34.117555	18.410945	2015-10-23 02:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	53.6003609477437
TMC13	-34.117983	18.410977	2015-10-23 05:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	100.916243227038
TMC13	-34.116618	18.414253	2015-10-23 08:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	302.759750464368
TMC13	-34.111073	18.410828	2015-10-23 11:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	668.584395594928
TMC13	-34.112265	18.407132	2015-10-23 14:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	644.21473051444
TMC13	-34.11718	18.410963	2015-10-23 17:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	12.4271341281545
TMC13	-34.117062	18.410875	2015-10-23 20:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	13.0100925389772
TMC13	-34.117093	18.410983	2015-10-23 23:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	3.44525603194708
TMC13	-34.127085	18.408977	2015-10-24 02:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	1129.80523835861
TMC13	-34.125182	18.402683	2015-10-24 05:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	1184.74982857664
TMC13	-34.12431	18.40563	2015-10-24 08:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	945.823875431206
TMC13	-34.1249	18.403177	2015-10-24 11:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	1131.4294421006
TMC13	-34.119808	18.407283	2015-10-24 14:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	459.039831588453
TMC13	-34.11667	18.411427	2015-10-24 17:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	59.1140363861552
TMC13	-34.116953	18.410555	2015-10-24 20:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	44.5845839092051
TMC13	-34.11974	18.420498	2015-10-25 02:00:00	6	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	922.854255326985
TMC13	-34.119562	18.421202	2015-10-25 05:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	978.733476390695
TMC13	-34.116438	18.411267	2015-10-25 08:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	74.828513294425
TMC13	-34.117198	18.410917	2015-10-25 14:00:00	6	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	16.2173972484967
TMC13	-34.117415	18.410718	2015-10-25 17:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	46.5287291433801
TMC13	-34.11711	18.41101	2015-10-25 20:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	3.70233158442166
TMC13	-34.117142	18.410922	2015-10-25 23:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	11.2168304533084
TMC13	-34.116515	18.412685	2015-10-26 02:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	166.138091546024
TMC13	-34.124892	18.429785	2015-10-26 05:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	1936.2222728606
TMC13	-34.125963	18.429098	2015-10-26 08:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	1937.92520136268
TMC13	-34.125857	18.428975	2015-10-26 11:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	1922.1606840054
TMC13	-34.126045	18.42889	2015-10-26 14:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	1926.18136234618
TMC13	-34.125993	18.428892	2015-10-26 17:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	1923.34588163086
TMC13	-34.125878	18.428943	2015-10-26 20:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	1920.81311173047
TMC13	-34.12685	18.42817	2015-10-26 23:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	1919.08940908504
TMC13	-34.12607	18.42919	2015-10-27 02:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	1951.30380131292
TMC13	-34.117227	18.41097	2015-10-27 05:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	17.2052356243055
TMC13	-34.117	18.411148	2015-10-27 08:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	14.9571222915768
TMC13	-34.11694	18.411457	2015-10-27 14:00:00	6	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	43.4963156927418
TMC13	-34.117103	18.411055	2015-10-27 17:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	4.68686930946954
TMC13	-34.117102	18.411015	2015-10-27 20:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	2.78298727021405
TMC13	-34.116885	18.410982	2015-10-27 23:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	21.5886380660093
TMC13	-34.117028	18.411087	2015-10-28 02:00:00	3	2	-34.117077	18.411015	0.6	2015-10-10	2015-11-05 21:00:00	8.58976329094113
